violation_desc,issue_datetime,fine,issuing_agency,lat,lon,zip_code
EXPIRED INSPECTION,2017-03-03T09:41:00Z,41,PPA,39.951968,-75.169603,19103
EXPIRED INSPECTION,2017-01-03T11:27:00Z,41,PPA,39.9529771924062,-75.1934430781127,19104
EXPIRED INSPECTION,2017-03-01T21:14:00Z,41,PPA,39.953648,-75.196463,NA
BUS ONLY ZONE,2017-03-08T13:27:00Z,51,PPA,40.035558,-75.175135,19144
METER EXPIRED,2017-03-16T13:13:00Z,26,PPA,39.996003,-75.114245,19134
METER EXPIRED CC,2017-02-25T21:17:00Z,36,PPA,39.95097,-75.170673,19103
OVER TIME LIMIT,2017-01-31T19:17:00Z,26,PPA,40.028698,-75.227913,19127
HP RAMP BLOCKED,2017-02-02T21:25:00Z,76,PPA,40.0245774498527,-75.2200233824745,19127
METER EXPIRED,2017-03-18T15:08:00Z,26,PPA,39.939872,-75.149677,19147
METER EXPIRED CC,2017-02-20T19:53:00Z,36,PPA,39.948437,-75.154178,19106
STOP PROHIBITED CC,2017-03-08T16:08:00Z,76,PPA,39.952728,-75.144993,19106
BLOCKING DRIVEWAY,2017-03-15T13:57:00Z,51,POLICE,40.0280992751335,-75.2267448038029,19127
STOPPING PROHIBITED,2017-02-16T20:50:00Z,51,PPA,39.9693741576174,-75.1771821487749,19130
METER EXPIRED CC,2017-02-07T11:56:00Z,36,PPA,39.947763,-75.152795,19106
STOPPING PROHIBITED,2017-02-11T22:11:00Z,51,PPA,39.968055,-75.145532,19123
OVER TIME LIMIT,2017-03-11T19:56:00Z,26,PPA,39.969203,-75.13377,19125
OVER TIME LIMIT,2017-02-21T14:39:00Z,26,PPA,39.997268,-75.23253,19131
EXPIRED INSPECTION,2017-01-28T14:09:00Z,41,PPA,39.9525647470782,-75.1775758173543,19103
PARKING PROHBITED,2017-02-03T08:40:00Z,41,POLICE,39.9995605190254,-75.1370889297824,19133
HP RESERVED SPACE,2017-01-11T15:15:00Z,301,PPA,39.9545772587109,-75.1568989777596,19107
METER EXPIRED,2017-01-11T13:06:00Z,26,PPA,40.0770100003925,-75.206886634007,NA
CORNER CLEARANCE,2017-01-28T07:03:00Z,51,POLICE,40.0369835796164,-75.1810986438389,19144
OVER TIME LIMIT,2017-01-24T13:27:00Z,26,PPA,39.9624226896812,-75.1410699969549,19123
METER EXPIRED CC,2017-01-16T10:26:00Z,36,PPA,39.9467362794928,-75.161010498638,NA
OVER TIME LIMIT,2017-01-20T19:19:00Z,26,PPA,39.919965,-75.172437,19145
OVER TIME LIMIT,2017-01-10T15:06:00Z,26,PPA,40.004674018232,-75.148514752403,NA
SCHOOL ZONE,2017-03-24T07:55:00Z,36,PPA,39.925243,-75.185597,19145
STOPPING PROHIBITED,2017-03-03T13:27:00Z,51,PPA,40.038052,-75.14937,19141
PARKING PROHBITED,2017-02-13T01:19:00Z,41,POLICE,40.0347708953484,-75.0349307920227,19136
METER EXPIRED,2017-01-25T15:38:00Z,26,PPA,39.964765,-75.205007,19104
STOP PROHIBITED CC,2017-01-06T15:44:00Z,76,PPA,39.9506517587076,-75.1747759598842,19103
METER EXPIRED CC,2017-03-28T11:56:00Z,36,PPA,39.95347,-75.19555,19104
STOPPING PROHIBITED,2017-03-11T07:47:00Z,51,POLICE,40.0230441603018,-75.217143839494,19127
METER EXPIRED CC,2017-03-01T12:46:00Z,36,PPA,39.96109,-75.14533,19123
FIRE HYDRANT,2017-01-09T06:30:00Z,76,PPA,39.964190487483,-75.1426978474784,19123
PARKING PROHBITED,2017-02-18T19:51:00Z,41,POLICE,39.9424616452185,-75.1530500580344,19147
EXPIRED INSPECTION,2017-03-23T18:43:00Z,41,PPA,39.942903,-75.159608,19147
FIRE HYDRANT,2017-02-04T23:33:00Z,76,POLICE,39.9503945042216,-75.2198055364952,19143
STREET CLEANING,2017-03-31T08:00:00Z,31,PPA,39.941522,-75.220495,19143
METER EXPIRED CC,2017-01-17T20:50:00Z,36,PPA,39.9418847973509,-75.1491220727655,19147
OVER TIME LIMIT,2017-03-24T09:40:00Z,26,PPA,39.951045,-75.218195,19143
IMPROPER ON 2WAY HWY,2017-03-15T10:47:00Z,31,POLICE,39.934387797642,-75.2324268092481,19142
METER EXPIRED,2017-03-23T14:01:00Z,26,PPA,40.042822,-75.143365,NA
OVER TIME LIMIT,2017-01-17T19:18:00Z,26,PPA,39.9375920823876,-75.1540558393313,19147
PARKING PROHBITED,2017-01-11T08:30:00Z,41,PPA,39.9605343836264,-75.2003165483924,19104
HP RESERVED SPACE,2017-01-11T16:49:00Z,301,PPA,39.9501059938637,-75.1578482560808,19107
METER EXPIRED CC,2017-01-07T19:50:00Z,36,PPA,39.952035,-75.186522,NA
HP RESERVED SPACE,2017-01-11T16:41:00Z,301,PPA,40.0372140452346,-75.1303403621607,19120
METER EXPIRED,2017-02-08T18:27:00Z,26,PPA,40.004762,-75.151888,NA
BUS ONLY ZONE,2017-01-20T13:26:00Z,51,PPA,40.025562722292,-75.0439880552193,19135
OVER TIME LIMIT CC,2017-01-04T14:56:00Z,36,PPA,39.959995284419,-75.1597351096446,NA
METER EXPIRED CC,2017-01-24T12:26:00Z,36,PPA,39.9451758029437,-75.1777822734183,19146
METER EXPIRED CC,2017-01-19T11:55:00Z,36,PPA,39.9552517219219,-75.2023514139559,19104
EXPIRED INSPECTION,2017-02-24T15:26:00Z,41,PPA,40.014068,-75.188282,19129
METER EXPIRED,2017-01-06T14:45:00Z,26,PPA,40.0433663425208,-75.1444255541914,19141
OVER TIME LIMIT,2017-02-22T21:16:00Z,26,PPA,39.929757,-75.152975,19147
OVER TIME LIMIT,2017-02-23T18:53:00Z,26,PPA,39.929735,-75.153082,19147
METER EXPIRED,2017-02-01T15:47:00Z,26,PPA,40.0241193378307,-75.2208015335225,19127
EXPIRED INSPECTION,2017-03-07T16:02:00Z,41,PPA,39.94464,-75.155105,19107
